ProcessID,HaplotypeID
DRCAD320-09,Cheumatopsyche petersi_2[1]NY
FLCAD105-09,Cheumatopsyche petersi_3[1]FL
CNCAD467-07,Hydropsyche fukienensis_1[7]China.Guangdong
CNCAD136-07,Hydropsyche fukienensis_1[7]China.Guangdong
CNCAD008-07,Hydropsyche fukienensis_1[7]China.Guangdong
CNCAD004-07,Hydropsyche fukienensis_1[7]China.Guangdong
CNCAD007-07,Hydropsyche fukienensis_1[7]China.Guangdong
CNCAD003-07,Hydropsyche fukienensis_1[7]China.Guangdong
CNCAD002-07,Hydropsyche fukienensis_1[7]China.Guangdong
CJCAD045-07,Hydropsyche botosaneanui_1[1]Italy
NECAD120-08,Hydropsyche ventura_1[1]VA
NECAD119-08,Hydropsyche ventura_2[1]VA
NECAD121-08,Hydropsyche ventura_3[1]VA
NECAD122-08,Hydropsyche ventura_4[1]VA
FLCAD061-08,Hydropsyche alabama_1[1]FL
CNCAD326-07,Hydropsyche cf. fukienensis_1[1]China.Jiangxi
OFCAD163-08,Cheumatopsyche virginica_1[2]NJ
OFCAD162-08,Cheumatopsyche virginica_1[2]NJ
FLCAD168-09,Cheumatopsyche virginica_2[1]FL
UMNEC024-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
UMNEB033-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
MBCAD002-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
ABCAD141-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
ABCAD122-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
ABCAD121-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
ABCAD101-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
UMNEC023-08,Hydropsyche alhedra_1[8]AB|MB|MN|WI
ABCAD129-08,Hydropsyche alhedra_2[2]AB
ABCAD119-08,Hydropsyche alhedra_2[2]AB
OFCAD658-08,Hydropsyche alhedra_3[1]VA
UMNEB746-08,Hydropsyche alhedra_4[1]MN
RMCAD250-08,Hydropsyche alhedra_5[1]ON
SMCAD539-07,Hydropsyche alhedra_6[1]NC
OFCAD011-07,Hydropsyche phalerata_1[3]VA
OFCAD007-07,Hydropsyche phalerata_1[3]VA
OFCAD005-07,Hydropsyche phalerata_1[3]VA
OFCAD002-07,Hydropsyche phalerata_2[1]VA
OFCAD009-07,Hydropsyche phalerata_3[1]VA
OFCAD008-07,Hydropsyche phalerata_4[1]VA
OFCAD010-07,Hydropsyche phalerata_5[1]VA
OFCAD003-07,Hydropsyche phalerata_6[1]VA
OFCAD001-07,Hydropsyche phalerata_7[1]VA
OFCAD006-07,Hydropsyche phalerata_8[1]VA
CNCAD318-07,Potamyia XZ sp. CN1_1[2]China.Jiangxi
CNCAD047-07,Potamyia XZ sp. CN1_1[2]China.Jiangxi
CNCAD308-07,Potamyia XZ sp. CN1_2[2]China.Jiangxi
CNCAD048-07,Potamyia XZ sp. CN1_2[2]China.Jiangxi
CNCAD329-07,Hydropsyche polyacantha_1[1]China.Jiangxi
CNCAD328-07,Hydropsyche polyacantha_2[1]China.Jiangxi
CNCAD288-07,Hydropsyche polyacantha_3[1]China.Guangdong
CNCAD023-07,Hydropsyche polyacantha_4[1]China.Jiangxi
CJCAD032-07,Hydropsyche atalanta_1[1]New Caledonia
OFXZT501-11,Calosopsyche ardisia_1[1]Costa Rica
UMNEA929-08,Calosopsyche ardisia_2[1]Costa Rica
DRCAD392-10,Hydropsyche quitchupaha_1[1]UT
HMKKT377-10,Hydropsyche kocaki_1[2]Turkey
HMKKT375-10,Hydropsyche kocaki_1[2]Turkey
HMKKT376-10,Hydropsyche kocaki_2[1]Turkey
HMKKT107-10,Hydropsyche kocaki_3[1]Turkey
NBCAD427-08,Cheumatopsyche halima_1[1]NB
NBCAD105-08,Cheumatopsyche halima_2[1]NB
UMNEC472-08,Cheumatopsyche wellsae_1[1]Australia.Queensland
BDRTR063-12,Hydropsyche sp._1[1]WA
BDRTR024-12,Hydropsyche sp._2[1]WA
DRCAD496-10,Hydropsyche sp._3[1]WA
BDRTR014-12,Hydropsyche sp._4[1]WA
BDRTR093-12,Hydropsyche sp._5[1]UT
BDRTR094-12,Hydropsyche sp._6[1]UT
OFCAD683-08,Hydropsyche sp._7[1]MD
NECAD116-08,Hydropsyche sp._8[1]AZ
SMCAD193-07,Hydropsyche depravata_1[1]TN
OFCAD607-08,Hydropsyche depravata_2[1]VA
UMNEA059-08,Hydropsyche depravata_3[1]TN
HMKKT015-10,Hydropsyche annulata_1[1]Indonesia
BHMKK063-12,Cheumatopsyche caieta_1[1]Thailand
KKUMN098-10,Hydropsyche waltoni_1[1]MN
HMCAD046-07,Cheumatopsyche lepida_1[7]Austria
HMCAD045-07,Cheumatopsyche lepida_1[7]Austria
HMCAD044-07,Cheumatopsyche lepida_1[7]Austria
HMCAD043-07,Cheumatopsyche lepida_1[7]Austria
HMCAD038-07,Cheumatopsyche lepida_1[7]Austria
HMCAD040-07,Cheumatopsyche lepida_1[7]Austria
HMCAD047-07,Cheumatopsyche lepida_1[7]Austria
HMKKT530-10,Cheumatopsyche lepida_2[3]Austria
HMKKT225-10,Cheumatopsyche lepida_2[3]Austria
HMCAD048-07,Cheumatopsyche lepida_2[3]Austria
KKCAD490-09,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
KKCAD489-09,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
KKCAD488-09,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMTRI352-09,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMTRI350-09,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMTRI349-09,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMTRI166-08,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMKKT535-10,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMKKT229-10,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMCAD089-07,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HMCAD084-07,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HYSL003-08,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HYSL005-08,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
HYSL006-08,Hydropsyche instabilis_1[16]Austria|France|Germany|Italy
