ProcessID,HaplotypeID
BKCAD051-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD207-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD267-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD274-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD353-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD271-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD339-08,Phylocentropus lucidus_2[2]NB
NBCAD337-08,Phylocentropus lucidus_2[2]NB
PKCAD079-07,Phylocentropus lucidus_3[2]VA
PKCAD008-07,Phylocentropus lucidus_3[2]VA
MDA869-09,Phylocentropus lucidus_4[1]NC
MDA113-08,Phylocentropus lucidus_5[1]VA
MDA868-09,Phylocentropus lucidus_6[1]WV
PKCAD158-07,Phylocentropus lucidus_7[1]VA
CSUTR208-10,Phylocentropus lucidus_8[1]NC
PKCAD313-07,Phylocentropus lucidus_9[1]VA
MDA870-09,Phylocentropus lucidus_10[1]VA
UMNEA695-08,Polycentropus meridiensis_1[1]Venezuela
UMNEA701-08,Polycentropus meridiensis_2[1]Venezuela
UMNEA700-08,Polycentropus meridiensis_3[1]Venezuela
NECAD223-08,Nyctiophylax serratus_1[4]FL|VA
NECAD221-08,Nyctiophylax serratus_1[4]FL|VA
FLCAD006-08,Nyctiophylax serratus_1[4]FL|VA
FLCAD116-09,Nyctiophylax serratus_1[4]FL|VA
KKUMN300-10,Nyctiophylax serratus_2[1]LA
NECAD224-08,Nyctiophylax serratus_3[1]VA
DRCAD049-08,Lype diversa_1[1]NY
CNPLY020-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY017-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY016-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY014-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY025-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY027-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY019-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY018-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY015-09,Plectrocnemia ondakeana_1[10]China.Sichuan
CNPLY013-09,Plectrocnemia ondakeana_1[10]China.Sichuan
HMKKT978-11,Tinodes mataram_1[1]Indonesia
TRIFI244-10,Cyrnus flavidus_1[2]Finland
TRIFI188-10,Cyrnus flavidus_1[2]Finland
STUBA007-12,Cyrnus flavidus_2[1]Norway
TRIFI189-10,Cyrnus flavidus_3[1]Finland
TRIFI190-10,Cyrnus flavidus_4[1]Finland
TRIFI191-10,Cyrnus flavidus_5[1]Finland
KKCAD705-09,Cyrnus flavidus_6[1]Poland
FBAQU109-09,Cyrnus flavidus_7[1]Germany
ESCAD058-10,Polycentropus kingi_1[3]Spain
